18259,145,144.81
18278,148,145.13
18297,144,145.01
18316,145,145.01
18334,146,145.11
18354,146,145.20
18372,145,145.18
18391,143,144.96
18409,146,145.07
18428,148,145.36
18447,146,145.42
18465,143,145.18
18485,146,145.26
18503,142,144.94
18522,146,145.04
18540,145,145.04
18560,144,144.94
18578,145,144.94
18596,144,144.85
18616,146,144.96
18634,145,144.97
18653,151,145.57
18671,146,145.61
18691,145,145.55
18709,145,145.50
18727,147,145.65
18747,145,145.58
18765,145,145.52
18784,144,145.37
18802,143,145.13
18822,146,145.22
18840,144,145.10
18859,145,145.09
18877,147,145.28
18896,145,145.25
18915,148,145.53
18933,143,145.27
18953,147,145.45
18971,144,145.30
18990,144,145.17
19008,142,144.85
19027,146,144.97
19046,144,144.87
19064,145,144.88
19084,144,144.80
19102,144,144.72
19121,145,144.75
19139,144,144.67
19159,145,144.70
19177,150,145.23
19195,145,145.21
19215,143,144.99
19233,146,145.09
19252,148,145.38
19270,144,145.24
19290,144,145.12
19308,143,144.91
19326,139,144.32
19346,145,144.38
19364,144,144.35
19383,146,144.51
19401,143,144.36
19421,146,144.52
19439,144,144.47
19458,146,144.62
19476,143,144.46
19495,145,144.52
19514,145,144.56
19532,147,144.81
19552,149,145.23
19570,146,145.30
19589,143,145.07
19607,147,145.27
19627,141,144.84
19645,146,144.96
19663,145,144.96
19683,146,145.06
19701,146,145.16
19720,145,145.14
19738,145,145.13
19758,143,144.92
19776,145,144.92
19794,144,144.83
19814,146,144.95
19832,146,145.05
19851,148,145.35
19869,148,145.61
19889,145,145.55
19907,146,145.60
19926,147,145.74
19945,146,145.76
19963,145,145.69
19982,149,146.02
20000,142,145.62
20020,145,145.55
20038,144,145.40
20057,144,145.26
20075,143,145.03
20094,144,144.93
20113,146,145.04
20131,147,145.23
20151,148,145.51
20169,146,145.56
20188,145,145.50
20206,146,145.55
20226,145,145.50
20244,144,145.35
20262,145,145.31
20282,145,145.28
20300,142,144.95
20319,147,145.16
20337,146,145.24
20357,144,145.12
20375,144,145.01
20393,145,145.01
20413,144,144.91
20431,145,144.91
20450,148,145.22
20468,146,145.30
20488,144,145.17
20506,145,145.15
20525,146,145.24
20544,146,145.31
20562,146,145.38
20581,147,145.54
20599,148,145.79
20619,146,145.81
20637,146,145.83
20656,143,145.55
20674,147,145.69
20694,147,145.82
20712,145,145.74
20730,148,145.97
20750,145,145.87
20768,146,145.88
20787,145,145.79
20805,146,145.82
20825,143,145.53
20843,145,145.48
20861,148,145.73
20881,146,145.76
20899,143,145.48
20918,146,145.53
20936,146,145.58
20956,146,145.62
20974,146,145.66
20993,149,145.99
21012,147,146.10
